67220;albe;ALB ;0.614221193908
82290;albefeuille lagarde;ALBF;0.614222406048
73410;albens;ALBN;0.614202760306
15300;albepierre bredons;ALBP;0.614224386171
80300;albert;ALBR;0.61428794295
20224;albertacce;ALBR;0.614288089475
73200;albertville;ALBR;0.614288086647
57670;albestroff;ALBS;0.614224251449
81000;albi;ALB ;0.614238269244
81990;albi;ALB ;0.614238269244
31460;albiac;ALBC;0.614240879936
46500;albiac;ALBC;0.614240879936
82350;albias;ALB ;0.614240924035
11330;albieres;ALBR;0.614242275759
09310;albies;ALB ;0.614239371732
73300;albiez le jeune;ALBZ;0.614239429159
73300;albiez montrond;ALBZ;0.614239429476
73530;albiez montrond;ALBZ;0.614239429476
19190;albignac;ALBG;0.614239738742
69250;albigny sur saone;ALBG;0.614239737354
81240;albine;ALBN;0.614240641798
04800;albiosc;ALBS;0.614240924035
20128;albitreccia;ALBT;0.614241499529
07190;albon;ALBN;0.614199849737
26140;albon;ALBN;0.614199849737
07440;alboussiere;ALBS;0.61421138563
19380;albussac;ALBS;0.614275449153
74540;alby sur cheran;ALBS;0.614242499681
64470;alcay alcabehety sunharette;ALKY;0.614663507582
64430;aldudes;ALD ;0.615214718138
62850;alembon;ALMB;0.613661976641
61000;alencon;ALNK;0.613679051977
66200;alenya;ALN ;0.614159022396
20270;aleria;ALR ;0.615576275316
30100;ales;AL  ;0.614169967898
11580;alet les bains;ALTL;0.615585136627
62650;alette;ALT ;0.615583922174
09320;aleu;AL  ;0.614105935387
74290;alex;ALX ;0.614105935387
53240;alexain;ALXN;0.614187625348
26770;aleyrac;ALYR;0.615577025008
94140;alfortville;ALFR;0.614258204808
20220;algajola;ALKJ;0.614632479552
81470;algans;ALKN;0.614578417706
68600;algolsheim;ALKL;0.61463317288
57440;algrange;ALGR;0.614353591508
39270;alieze;ALZ ;0.614507055854
34290;alignan du vent;ALGN;0.61451380981
08310;alincourt;ALNK;0.613961306582
62142;alincthun;ALNC;0.613964054384
21150;alise ste reine;ALST;0.614572347583
07210;alissas;ALS ;0.61454828009
20230;alistro;ALST;0.614548858596
69380;alix;ALX ;0.614481592787
26300;alixan;ALXN;0.614562700635
27460;alizay;ALZY;0.614575119062
54170;allain;ALN ;0.613918106687
80200;allaines;ALN ;0.615566979136
28310;allaines mervilliers;ALNS;0.615566984323
28500;allainville;ALNV;0.613945565056
78660;allainville aux bois;ALNV;0.613945568614
45480;allainville en beauce;ALNV;0.613945565061
56350;allaire;ALR ;0.615575384506
54800;allamont;ALMN;0.614908476197
54112;allamps;ALMP;0.613707575551
26780;allan;ALN ;0.613636363636
15160;allanche;ALNC;0.613654409162
08130;alland huy et sausseuil;ALND;0.613708051328
88110;allarmont;ALRM;0.61491934232
17150;allas bocage;ALSB;0.614922565837
17500;allas champagne;ALSC;0.614922065509
24220;allas les mines;ALSL;0.614923467456
19240;allassac;ALSC;0.614923893391
13190;allauch;ALCH;0.614874325524
30500;allegre;ALGR;0.614138577856
43270;allegre;ALGR;0.614138577856
13980;alleins;ALN ;0.613982139198
04500;allemagne en provence;ALMG;0.614159750531
51260;allemanche launay et soyer;ALMN;0.614157198892
24600;allemans;ALMN;0.614157293695
47800;allemans du dropt;ALMN;0.614157300433
02320;allemant;ALMN;0.614157161396
51120;allemant;ALMN;0.614157161396
38114;allemond;ALMN;0.614157161396
80130;allenay;ALNY;0.613721740318
48190;allenc;ALNC;0.613679051977
25490;allenjoie;ALNJ;0.613666483612
59251;allennes les marais;ALNS;0.613688696648
67310;allenwiller;ALNW;0.613715054283
21230;allerey;ALRY;0.615578295074
71350;allerey sur saone;ALRY;0.615578434456
71380;alleriot;ALR ;0.615576275316
80270;allery;ALR ;0.615576160657
24480;alles sur dordogne;ALSR;0.615582111937
15100;alleuze;ALZ ;0.614196551093
38580;allevard;ALVR;0.614134194363
74540;alleves;ALV ;0.61413265088
26400;allex;ALX ;0.614105935387
43150;alleyrac;ALYR;0.615577025008
43580;alleyras;ALYR;0.615577069107
19200;alleyrat;ALYR;0.615576936809
23200;alleyrat;ALYR;0.615576936809
47110;allez et cazeneuve;ALZT;0.614199607043
51250;alliancelles;ALNC;0.614484551969
09400;alliat;AL  ;0.614537087631
10700;allibaudieres;ALBD;0.614509873388
52130;allichamps;ALCH;0.614498815256
65360;allier;ALR ;0.614569686
09240;allieres;ALR ;0.614569736113
58200;alligny cosne;ALGN;0.614513886719
58230;alligny en morvan;ALGN;0.61451388269
22460;allineuc;ALNC;0.614533877185
74200;allinges;ALNG;0.613949091014
18110;allogny;ALGN;0.614889539861
25550;allondans;ALND;0.61370479728
73200;allondaz;ALND;0.613707372693
54260;allondrelle la malmaison;ALND;0.613707430123
60000;allonne;ALN ;0.613688559835
79130;allonne;ALN ;0.613688559835
28150;allonnes;ALN ;0.613688692134
49650;allonnes;ALN ;0.613688692134
72700;allonnes;ALN ;0.613688692134
04170;allons;ALN ;0.613700396148
47420;allons;ALN ;0.613700396148
80260;allonville;ALNV;0.613663822006
74350;allonzier la caille;ALNZ;0.613727937716
04260;allos;AL  ;0.614921282699
62157;allouagne;ALGN;0.61376253238
16490;alloue;AL  ;0.613845536507
18500;allouis;AL  ;0.613865522412
76190;allouville bellefosse;ALVL;0.61385165082
58110;alluy;ALY ;0.615271327095
28800;alluyes;ALY ;0.615272429583
15700;ally;AL  ;0.614481592787
43380;ally;AL  ;0.614481592787
81190;almayrac;ALMY;0.614851547718
61570;almeneches;ALMN;0.61478705427
12300;almont les junies;ALMN;0.614766539748
09200;alos;AL  ;0.614921282699
81140;alos;AL  ;0.614921282699
64470;alos sibas abense;ALSB;0.614923087565
21420;aloxe corton;ALXK;0.614939421904
12210;alpuech;ALPC;0.615212568887
62850;alquines;ALKN;0.614649931775
12430;alrance;ALRN;0.614954119206
57520;alsting;ALST;0.615114024087
20112;altagene;ALTG;0.615195895348
67270;alteckendorf;ALTK;0.615162284451
68210;altenach;ALTN;0.615162782126
68760;altenbach;ALTN;0.615140273728
67490;altenheim;ALTN;0.615162692323
67160;altenstadt;ALTN;0.615142050137
84210;althen des paluds;ALTN;0.615142148261
20270;altiani;ALTN;0.615180044685
48800;altier;ALTR;0.615181416982
19120;altillac;ALTL;0.61517966583
68130;altkirch;ALTK;0.615183553003
67120;altorf;ALTR;0.615197257532
57660;altrippe;ALTR;0.61520064638
57730;altviller;ALTV;0.615166457876
67260;altwiller;ALTW;0.615217683885
71510;aluze;ALZ ;0.615323523294
46500;alvignac;ALVG;0.614239738742
76640;alvimare;ALVM;0.614240718061
09240;alzen;ALZN;0.615608564989
20212;alzi;ALZ ;0.615646984496
57320;alzing;ALZN;0.615622729756
20240;alzitone;ALZT;0.615650091107
30770;alzon;ALZN;0.615608564989
11170;alzonne;ALZN;0.615610937543
70280;amage;AMG ;0.616954217919
08300;amagne;AMGN;0.616955620283
25220;amagney;AMGN;0.616955752582
79350;amailloux;AMLX;0.042363909569
10140;amance;AMNC;0.61576748204
54770;amance;AMNC;0.61576748204
70160;amance;AMNC;0.61576748204
25330;amancey;AMNC;0.615749048438
74800;amancy;AMNC;0.615768258192
39700;amange;AMNG;0.615733331367
35150;amanlis;AMNL;0.615751315154
55130;amanty;AMN ;0.615772527026
57111;amanvillers;AMNV;0.615729943989
71800;amanze;AMNZ;0.615793095044
01090;amareins;AMRN;0.61698384398
01090;amareins francheleins cesseins;AMRN;0.616983846641
81170;amarens;AMRN;0.616983261866
25330;amathay vesigneux;AMTY;0.616995603308
14210;amaye sur orne;AMYS;0.0418849589164
14310;amaye sur seulles;AMYS;0.0418849595534
58190;amazy;AMZ ;0.617014757748
88500;ambacourt;AMBK;0.0136607806618
33440;ambares et lagrave;AMBR;0.0136784552511
31230;ambax;AMBX;0.0136175807663
87240;ambazac;AMBZ;0.0137098369743
38970;ambel;AMBL;0.0129132231405
27250;ambenay;AMBN;0.0124820708968
16140;amberac;AMBR;0.0143373555864
01500;amberieu en bugey;AMBR;0.0143365354591
69480;amberieux d azergues;AMBR;0.0143365432556
01330;amberieux en dombes;AMBR;0.0143365429662
16490;ambernac;AMBR;0.0143371920173
86110;amberre;AMBR;0.014335715084
63600;ambert;AMBR;0.0143347448945
33810;ambes;AMB ;0.0129302984769
12260;ambeyrac;AMBY;0.0143373555864
81430;ambialet;AMBL;0.0132997290243
20151;ambiegna;AMBG;0.0132647368524
42820;ambierle;AMBR;0.0133301156021
70210;ambievillers;AMBV;0.0132645159296
37340;ambillou;AMBL;0.0132892686168
49700;ambillou chateau;AMBL;0.0132893094105
74100;ambilly;AMBL;0.0132906268822
55250;amblaincourt;AMBL;0.0134445222
60110;amblainville;AMBL;0.0134438066761
70200;amblans et velotte;AMBL;0.0134328455613
02290;ambleny;AMBL;0.0134535040707
01300;ambleon;AMBL;0.0134510962366
62164;ambleteuse;AMBL;0.0135182859643
16300;ambleville;AMBL;0.0134523443443
95710;ambleville;AMBL;0.0134523443443
14480;amblie;AMBL;0.0134691417625
08210;amblimont;AMBL;0.0134705000279
41310;ambloy;AMBL;0.0134340209002
08130;ambly fleury;AMBL;0.0134694350865
55300;ambly sur meuse;AMBL;0.0134724021438
37400;amboise;AMBS;0.0125812242706
37530;amboise;AMBS;0.0125812242706
56190;ambon;AMBN;0.0123966942149
26800;ambonil;AMBN;0.0124372481388
51150;ambonnay;AMBN;0.0124518009823
52110;ambonville;AMBN;0.0124241525842
76480;ambourville;AMBR;0.0126455347001
36120;ambrault;AMBR;0.0137691243768
81500;ambres;AMBR;0.0137357498556
62310;ambricourt;AMBR;0.0137518782549
02200;ambrief;AMBR;0.0137509377323
51290;ambrieres;AMBR;0.0137539211381
53300;ambrieres les vallees;AMBR;0.0137539211475
62127;ambrines;AMBR;0.0137522931914
01500;ambronay;AMBR;0.0137153758747
19250;ambrugeat;AMBR;0.0137854728728
76550;ambrumesnil;AMBR;0.0137864440907
47160;ambrus;AMBR;0.0137869758648
01780;ambutrix;AMBT;0.0140643354223
27140;amecourt;AMKR;0.616215250985
55230;amel sur l etang;AMLS;0.616222074602
57170;amelecourt;AMLK;0.61622006771
66110;amelie les bains palalda;AMLS;0.616220803219
64120;amendeuix oneix;AMND;0.615771837887
54450;amenoncourt;AMNK;0.616223366355
95510;amenucourt;AMNK;0.616226664999
88220;amerey;AMRY;0.0427224916331
62190;ames;AM  ;0.616236083601
62260;amettes;AMT ;0.0428491983906
71460;ameugny;AMGN;0.616204340762
88410;ameuvelle;AMVL;0.616198733307
14860;amfreville;AMFR;0.0137340873946
50480;amfreville;AMFR;0.0137340873946
27370;amfreville la campagne;AMFR;0.0137340874042
76920;amfreville la mi voie;AMFR;0.0137340874043
27380;amfreville les champs;AMFR;0.013734087404
76560;amfreville les champs;AMFR;0.013734087404
27380;amfreville sous les monts;AMFR;0.0137340874121
27590;amfreville sous les monts;AMFR;0.0137340874121
27400;amfreville sur iton;AMFR;0.0137340874127
59144;amfroipret;AMFR;0.0137190000539
80000;amiens;AMN ;0.616550619059
80080;amiens;AMN ;0.616550619059
80090;amiens;AMN ;0.616550619059
02190;amifontaine;AMFN;0.616573470854
50620;amigny;AMGN;0.616579998163
02700;amigny rouy;AMGN;0.616580003819
77120;amillis;AML ;0.616596544305
28300;amilly;AML ;0.616596412006
45200;amilly;AML ;0.616596412006
42260;amions;AMN ;0.616550619059
06910;amirat;AMR ;0.61660999466
68770;ammerschwihr;AMRS;0.0267343923496
68210;ammerzwiller;AMRZ;0.0267356764895
14170;ammeville;AMVL;0.0252904185496
72540;amne;AMN ;0.0252629601803
57360;amneville les thermes;AMNV;0.0252904187548
70170;amoncourt;AMNK;0.615745679234
25330;amondans;AMND;0.615770912983
70310;amont et effreney;AMNT;0.615774804687
64120;amorots succos;AMRT;0.616985799511
40330;amou;AM  ;0.615890308039
74500;amphion les bains;AMPN;0.0132441080084
12000;ampiac;AMPC;0.0339605156131
21400;ampilly le sec;AMPL;0.0339518833176
21450;ampilly les bordes;AMPL;0.0339518832093
09400;amplaing;AMPL;0.0341050738586
69550;amplepuis;AMPL;0.0341155116879
62760;amplier;AMPL;0.0341333328347
53200;ampoigne;AMPG;0.0331840199829
77760;amponville;AMPN;0.0330853096089
20272;ampriani;AMPR;0.034413703588
69420;ampuis;AMP ;0.0346957252672
83111;ampus;AMP ;0.034718427703
79210;amure;AMR ;0.617359757158
60310;amy;AM  ;0.61654770849
16560;anais;AN  ;0.0427310293013
17540;anais;AN  ;0.0427310293013
31230;anan;AN  ;0.615702479339
64570;ance;ANC ;0.0314613072878
76710;anceaumeville;ANCM;0.0219342965071
61550;anceins;ANCN;0.0210069325866
05260;ancelle;ANCL;0.0315092346524
55320;ancemont;ANCM;0.0315125332969
44150;ancenis;ANCN;0.0315144119367
55170;ancerville;ANCR;0.0226004558121
57580;ancerville;ANCR;0.0226004558121
54450;ancerviller;ANCR;0.022600456097
21410;ancey;ANCY;0.022539444027
08500;anchamps;ANCH;0.00833567472416
37500;anche;ANCH;0.00873403456048
86700;anche;ANCH;0.00873403456048
70210;anchenoncourt et chazel;ANCH;0.00878534983965
02600;ancienville;ANCN;0.0318382127959
70100;ancier;ANCR;0.0319250579009
72490;ancinnes;ANCN;0.0209952285724
65440;ancizan;ANCZ;0.0319266102042
26200;ancone;ANKN;0.0206825011953
76370;ancourt;ANKR;0.0209087494024
76560;ancourteville sur hericourt;ANKR;0.0209119006873
76760;ancretieville st victor;ANCR;0.0220645207158
76540;ancretteville sur mer;ANCR;0.0220644858932
50200;ancteville;ANCT;0.0221863789048
14240;anctoville;ANCT;0.0222205295775
50400;anctoville sur boscq;ANCT;0.0222205295956
69490;ancy;ANC ;0.0318369646882
89160;ancy le franc;ANCL;0.0318849505932
89160;ancy le libre;ANCL;0.0318849928011
57130;ancy sur moselle;ANCS;0.0319300373928
80140;andainville;ANDN;0.0333670526593
07340;andance;ANDN;0.0331228539407
26140;andancette;ANDN;0.0331045634619
49800;andard;ANDR;0.0343385014685
27430;ande;AND ;0.0335274229902
80700;andechy;ANDC;0.0335462446678
22400;andel;ANDL;0.0335743801653
02800;andelain;ANDL;0.033574962279
03120;andelaroche;ANDL;0.0335770314256
70000;andelarre;ANDL;0.0335770281414
70000;andelarrot;ANDL;0.0335770313486
15100;andelat;ANDL;0.0335769026582
90400;andelnans;ANDL;0.0335767146338
52700;andelot blancheville;ANDL;0.0335770463827
39110;andelot en montagne;ANDL;0.0335770439959
39320;andelot morval;ANDL;0.0335770488362
78770;andelu;ANDL;0.0335776788098
55800;andernay;ANDR;0.0349984067723
33510;andernos les bains;ANDR;0.0349983512517
54560;anderny;ANDR;0.0349983097534
01300;andert et condon;ANDR;0.0349991895213
08240;andevanne;ANDV;0.0335531438382
60570;andeville;ANDV;0.0335548813595
49220;andigne;ANDG;0.0339353347838
81140;andillac;ANDL;0.0339526482577
17230;andilly;ANDL;0.033951783907
54200;andilly;ANDL;0.033951783907
74350;andilly;ANDL;0.033951783907
95580;andilly;ANDL;0.033951783907
52360;andilly en bassigny;ANDL;0.0339517865621
47170;andiran;ANDR;0.033962844068
67140;andlau;ANDL;0.0341464039342
64420;andoins;ANDN;0.0342944548621
68280;andolsheim;ANDL;0.0343264975776
06750;andon;ANDN;0.0330578512397
45480;andonville;ANDN;0.0330853096089
70200;andornay;ANDR;0.0343410063215
53240;andouille;ANDL;0.0332862779633
35250;andouille neuville;ANDL;0.0332862828706
81350;andouque;ANDK;0.0332917110249
64390;andrein;ANDR;0.0343854586435
62340;andres;ANDR;0.0343969068804
